1.1286,1.5078,1.1503,0.81302,1.0153
1.0732,1.3117,0.90434,0.66268,0.84548
0.96796,1.3281,0.81422,0.48846,0.93558
0.89859,1.423,0.86029,0.45468,0.86029
0.68221,1.3435,0.9056,0.39,0.83381
0.5625,1.2948,0.78946,0.46529,0.89714
0.27161,1.1941,0.71307,0.547,0.74999
0.18153,1.2762,0.80907,0.62639,0.78247
0.25108,1.2177,0.75965,0.7177,0.68398
0.52613,1.2151,0.90624,0.87541,0.57568
0.62833,1.222,0.89307,0.94508,0.422
0.81546,1.3095,0.90539,0.89147,0.4954
1.1479,1.328,1.0042,0.98791,0.30805
1.2027,1.2755,0.82798,0.99559,0.3465
1.371,1.0737,0.87401,0.86083,0.27289
1.2724,1.2167,0.78571,1.0338,0.52119
1.5078,1.1503,0.81302,1.0153,0.52119
1.3117,0.90434,0.66268,0.84548,0.58151
1.3281,0.81422,0.48846,0.93558,0.68398
1.423,0.86029,0.45468,0.86029,0.66376
1.3435,0.9056,0.39,0.83381,0.74126
1.2948,0.78946,0.46529,0.89714,0.75965
1.1941,0.71307,0.547,0.74999,0.72207
1.2762,0.80907,0.62639,0.78247,0.65438
1.2177,0.75965,0.7177,0.68398,0.74183
1.2151,0.90624,0.87541,0.57568,0.6693
1.222,0.89307,0.94508,0.422,0.62874
1.3095,0.90539,0.89147,0.4954,0.56392
1.328,1.0042,0.98791,0.30805,0.6226
1.2755,0.82798,0.99559,0.3465,0.6226
1.0737,0.87401,0.86083,0.27289,0.7177
1.2167,0.78571,1.0338,0.52119,0.91109
1.1503,0.81302,1.0153,0.52119,0.94508
0.90434,0.66268,0.84548,0.58151,1.1246
0.81422,0.48846,0.93558,0.68398,0.9604
0.86029,0.45468,0.86029,0.66376,0.92484
0.9056,0.39,0.83381,0.74126,0.96017
0.78946,0.46529,0.89714,0.75965,0.90072
0.71307,0.547,0.74999,0.72207,0.88269
0.80907,0.62639,0.78247,0.65438,0.85393
0.75965,0.7177,0.68398,0.74183,0.68885
0.90624,0.87541,0.57568,0.6693,0.76404
0.89307,0.94508,0.422,0.62874,0.73563
0.90539,0.89147,0.4954,0.56392,0.68398
1.0042,0.98791,0.30805,0.6226,0.73105
0.82798,0.99559,0.3465,0.6226,0.83735
0.87401,0.86083,0.27289,0.7177,0.82
0.78571,1.0338,0.52119,0.91109,0.89278
0.81302,1.0153,0.52119,0.94508,0.858
0.66268,0.84548,0.58151,1.1246,1.0688
0.48846,0.93558,0.68398,0.9604,1.0307
0.45468,0.86029,0.66376,0.92484,1.0851
0.39,0.83381,0.74126,0.96017,1.0094
0.46529,0.89714,0.75965,0.90072,1.0889
0.547,0.74999,0.72207,0.88269,1.0737
0.62639,0.78247,0.65438,0.85393,0.98763
0.7177,0.68398,0.74183,0.68885,1.0752
0.87541,0.57568,0.6693,0.76404,0.95767
0.94508,0.422,0.62874,0.73563,1.0173
0.89147,0.4954,0.56392,0.68398,0.84778
0.98791,0.30805,0.6226,0.73105,0.9056
0.99559,0.3465,0.6226,0.83735,0.96064
0.86083,0.27289,0.7177,0.82,0.78247
1.0338,0.52119,0.91109,0.89278,0.88723
1.0153,0.52119,0.94508,0.858,0.75965
0.84548,0.58151,1.1246,1.0688,0.74707
0.93558,0.68398,0.9604,1.0307,0.72207
0.86029,0.66376,0.92484,1.0851,0.65623
0.83381,0.74126,0.96017,1.0094,0.67547
0.89714,0.75965,0.90072,1.0889,0.72207
0.74999,0.72207,0.88269,1.0737,0.83173
0.78247,0.65438,0.85393,0.98763,0.83808
0.68398,0.74183,0.68885,1.0752,1.0042
0.57568,0.6693,0.76404,0.95767,1.0133
0.422,0.62874,0.73563,1.0173,0.95579
0.4954,0.56392,0.68398,0.84778,0.87541
0.30805,0.6226,0.73105,0.9056,0.73714
0.3465,0.6226,0.83735,0.96064,0.69366
0.27289,0.7177,0.82,0.78247,0.45089
0.52119,0.91109,0.89278,0.88723,0.28733
0.52119,0.94508,0.858,0.75965,0.2206
0.58151,1.1246,1.0688,0.74707,0.36522
0.68398,0.9604,1.0307,0.72207,0.64453
0.66376,0.92484,1.0851,0.65623,0.86734
0.74126,0.96017,1.0094,0.67547,0.91109
0.75965,0.90072,1.0889,0.72207,1.0411
0.72207,0.88269,1.0737,0.83173,1.1911
0.65438,0.85393,0.98763,0.83808,1.2336
0.74183,0.68885,1.0752,1.0042,1.3313
0.6693,0.76404,0.95767,1.0133,1.4029
0.62874,0.73563,1.0173,0.95579,1.2537
0.56392,0.68398,0.84778,0.87541,1.2985
0.6226,0.73105,0.9056,0.73714,1.1717
0.6226,0.83735,0.96064,0.69366,1.2056
0.7177,0.82,0.78247,0.45089,0.9552
0.91109,0.89278,0.88723,0.28733,0.74999
0.94508,0.858,0.75965,0.2206,0.75693
1.1246,1.0688,0.74707,0.36522,0.81039
0.9604,1.0307,0.72207,0.64453,0.68221
0.92484,1.0851,0.65623,0.86734,0.65623
0.96017,1.0094,0.67547,0.91109,0.51371
0.90072,1.0889,0.72207,1.0411,0.43812
0.88269,1.0737,0.83173,1.1911,0.36522
0.85393,0.98763,0.83808,1.2336,0.24944
0.68885,1.0752,1.0042,1.3313,0.38363
0.76404,0.95767,1.0133,1.4029,0.45982
0.73563,1.0173,0.95579,1.2537,0.45982
0.68398,0.84778,0.87541,1.2985,0.48846
0.73105,0.9056,0.73714,1.1717,0.45468
0.83735,0.96064,0.69366,1.2056,0.51284
0.82,0.78247,0.45089,0.9552,0.51284
0.89278,0.88723,0.28733,0.74999,0.50269
0.858,0.75965,0.2206,0.75693,0.61797
1.0688,0.74707,0.36522,0.81039,0.72386
1.0307,0.72207,0.64453,0.68221,0.74887
1.0851,0.65623,0.86734,0.65623,0.88849
1.0094,0.67547,0.91109,0.51371,1.1814
1.0889,0.72207,1.0411,0.43812,1.2303
1.0737,0.83173,1.1911,0.36522,1.4885
0.98763,0.83808,1.2336,0.24944,1.6111
1.0752,1.0042,1.3313,0.38363,1.7033
0.95767,1.0133,1.4029,0.45982,1.7306
1.0173,0.95579,1.2537,0.45982,1.6517
0.84778,0.87541,1.2985,0.48846,1.6408
0.9056,0.73714,1.1717,0.45468,1.6835
0.96064,0.69366,1.2056,0.51284,1.7375
0.78247,0.45089,0.9552,0.51284,1.7259
0.88723,0.28733,0.74999,0.50269,1.7837
0.75965,0.2206,0.75693,0.61797,1.6506
0.74707,0.36522,0.81039,0.72386,1.4835
0.72207,0.64453,0.68221,0.74887,1.515
0.65623,0.86734,0.65623,0.88849,1.4812
0.67547,0.91109,0.51371,1.1814,1.2752
0.72207,1.0411,0.43812,1.2303,1.3139
0.83173,1.1911,0.36522,1.4885,1.1929
0.83808,1.2336,0.24944,1.6111,1.1194
1.0042,1.3313,0.38363,1.7033,1.2041
1.0133,1.4029,0.45982,1.7306,1.1814
0.95579,1.2537,0.45982,1.6517,1.0437
0.87541,1.2985,0.48846,1.6408,0.98791
0.73714,1.1717,0.45468,1.6835,0.84838
0.69366,1.2056,0.51284,1.7375,0.76718
0.45089,0.9552,0.51284,1.7259,0.43361
0.28733,0.74999,0.50269,1.7837,0.24473
0.2206,0.75693,0.61797,1.6506,0.12794
0.36522,0.81039,0.72386,1.4835,0.060754
0.64453,0.68221,0.74887,1.515,0.24944
0.86734,0.65623,0.88849,1.4812,0.45982
0.91109,0.51371,1.1814,1.2752,0.56336
1.0411,0.43812,1.2303,1.3139,0.73186
1.1911,0.36522,1.4885,1.1929,0.77214
1.2336,0.24944,1.6111,1.1194,0.87951
1.3313,0.38363,1.7033,1.2041,0.9604
1.4029,0.45982,1.7306,1.1814,1.0017
1.2537,0.45982,1.6517,1.0437,1.0174
1.2985,0.48846,1.6408,0.98791,0.98815
1.1717,0.45468,1.6835,0.84838,1.1373
1.2056,0.51284,1.7375,0.76718,0.85439
0.9552,0.51284,1.7259,0.43361,0.78961
0.74999,0.50269,1.7837,0.24473,0.6103
0.75693,0.61797,1.6506,0.12794,0.52613
0.81039,0.72386,1.4835,0.060754,0.41673
0.68221,0.74887,1.515,0.24944,0.37819
0.65623,0.88849,1.4812,0.45982,0.59096
0.51371,1.1814,1.2752,0.56336,0.6226
0.43812,1.2303,1.3139,0.73186,0.8369
0.36522,1.4885,1.1929,0.77214,0.93686
0.24944,1.6111,1.1194,0.87951,1.0889
0.38363,1.7033,1.2041,0.9604,1.152
0.45982,1.7306,1.1814,1.0017,1.2167
0.45982,1.6517,1.0437,1.0174,1.3345
0.48846,1.6408,0.98791,0.98815,1.2608
0.45468,1.6835,0.84838,1.1373,1.3174
0.51284,1.7375,0.76718,0.85439,1.2535
0.51284,1.7259,0.43361,0.78961,1.1103
0.50269,1.7837,0.24473,0.6103,0.89714
0.61797,1.6506,0.12794,0.52613,0.74999
0.72386,1.4835,0.060754,0.41673,0.4954
0.74887,1.515,0.24944,0.37819,0.35582
0.88849,1.4812,0.45982,0.59096,0.32572
1.1814,1.2752,0.56336,0.6226,0.28733
1.2303,1.3139,0.73186,0.8369,0.45496
1.4885,1.1929,0.77214,0.93686,0.39637
1.6111,1.1194,0.87951,1.0889,0.53851
1.7033,1.2041,0.9604,1.152,0.58066
1.7306,1.1814,1.0017,1.2167,0.59966
1.6517,1.0437,1.0174,1.3345,0.45667
1.6408,0.98791,0.98815,1.2608,0.25108
1.6835,0.84838,1.1373,1.3174,0.12794
1.7375,0.76718,0.85439,1.2535,0.18142
1.7259,0.43361,0.78961,1.1103,0.39243
1.7837,0.24473,0.6103,0.89714,0.43232
1.6506,0.12794,0.52613,0.74999,0.51757
1.4835,0.060754,0.41673,0.4954,0.55716
1.515,0.24944,0.37819,0.35582,0.59116
1.4812,0.45982,0.59096,0.32572,0.58151
1.2752,0.56336,0.6226,0.28733,0.49853
1.3139,0.73186,0.8369,0.45496,0.58412
1.1929,0.77214,0.93686,0.39637,0.41673
1.1194,0.87951,1.0889,0.53851,0.42735
1.2041,0.9604,1.152,0.58066,0.45275
1.1814,1.0017,1.2167,0.59966,0.42125
1.0437,1.0174,1.3345,0.45667,0.36522
0.98791,0.98815,1.2608,0.25108,0.36522
0.84838,1.1373,1.3174,0.12794,0.51371
0.76718,0.85439,1.2535,0.18142,0.40416
0.43361,0.78961,1.1103,0.39243,0.38363
0.24473,0.6103,0.89714,0.43232,0.48846
0.12794,0.52613,0.74999,0.51757,0.55774
0.060754,0.41673,0.4954,0.55716,0.62258
0.24944,0.37819,0.35582,0.59116,0.62701
0.45982,0.59096,0.32572,0.58151,0.89609
0.56336,0.6226,0.28733,0.49853,0.87037
0.73186,0.8369,0.45496,0.58412,0.95575
0.77214,0.93686,0.39637,0.41673,1.0627
0.87951,1.0889,0.53851,0.42735,1.1924
0.9604,1.152,0.58066,0.45275,1.2871
1.0017,1.2167,0.59966,0.42125,1.3255
1.0174,1.3345,0.45667,0.36522,1.2578
0.98815,1.2608,0.25108,0.36522,1.2101
1.1373,1.3174,0.12794,0.51371,0.93451
0.85439,1.2535,0.18142,0.40416,0.78571
0.78961,1.1103,0.39243,0.38363,0.59016
0.6103,0.89714,0.43232,0.48846,0.45468
0.52613,0.74999,0.51757,0.55774,0.34812
0.41673,0.4954,0.55716,0.62258,0.13823
0.37819,0.35582,0.59116,0.62701,0.13823
0.59096,0.32572,0.58151,0.89609,0.035785
0.6226,0.28733,0.49853,0.87037,0.25967
0.8369,0.45496,0.58412,0.95575,0.42125
0.93686,0.39637,0.41673,1.0627,0.47461
1.0889,0.53851,0.42735,1.1924,0.51371
1.152,0.58066,0.45275,1.2871,0.38363
1.2167,0.59966,0.42125,1.3255,0.23749
1.3345,0.45667,0.36522,1.2578,0.37819
1.2608,0.25108,0.36522,1.2101,0.53836
1.3174,0.12794,0.51371,0.93451,0.858
1.2535,0.18142,0.40416,0.78571,1.0688
1.1103,0.39243,0.38363,0.59016,0.96767
0.89714,0.43232,0.48846,0.45468,1.0094
0.74999,0.51757,0.55774,0.34812,0.78634
0.4954,0.55716,0.62258,0.13823,0.69706
0.35582,0.59116,0.62701,0.13823,0.45496
0.32572,0.58151,0.89609,0.035785,0.47781
0.28733,0.49853,0.87037,0.25967,0.62258
0.45496,0.58412,0.95575,0.42125,0.76017
0.39637,0.41673,1.0627,0.47461,0.88307
0.53851,0.42735,1.1924,0.51371,1.0153
0.58066,0.45275,1.2871,0.38363,1.0714
0.59966,0.42125,1.3255,0.23749,1.099
0.45667,0.36522,1.2578,0.37819,1.0327
0.25108,0.36522,1.2101,0.53836,0.9746
0.12794,0.51371,0.93451,0.858,0.84302
0.18142,0.40416,0.78571,1.0688,0.71307
0.39243,0.38363,0.59016,0.96767,0.65323
0.43232,0.48846,0.45468,1.0094,0.34927
0.51757,0.55774,0.34812,0.78634,0.24944
0.55716,0.62258,0.13823,0.69706,0.13959
0.59116,0.62701,0.13823,0.45496,0.21674
0.58151,0.89609,0.035785,0.47781,0.50532
0.49853,0.87037,0.25967,0.62258,0.54922
0.58412,0.95575,0.42125,0.76017,0.51926
0.41673,1.0627,0.47461,0.88307,0.63069
0.42735,1.1924,0.51371,1.0153,0.53274
0.45275,1.2871,0.38363,1.0714,0.53274
0.42125,1.3255,0.23749,1.099,0.59116
0.36522,1.2578,0.37819,1.0327,0.69689
0.36522,1.2101,0.53836,0.9746,0.73563
0.51371,0.93451,0.858,0.84302,0.78247
0.40416,0.78571,1.0688,0.71307,0.65286
0.38363,0.59016,0.96767,0.65323,0.37819
0.48846,0.45468,1.0094,0.34927,0.35582
0.55774,0.34812,0.78634,0.24944,0.23749
0.62258,0.13823,0.69706,0.13959,0.13959
0.62701,0.13823,0.45496,0.21674,0.13899
0.89609,0.035785,0.47781,0.50532,0.24876
0.87037,0.25967,0.62258,0.54922,0.43232
0.95575,0.42125,0.76017,0.51926,0.59929
1.0627,0.47461,0.88307,0.63069,0.63069
1.1924,0.51371,1.0153,0.53274,0.52613
1.2871,0.38363,1.0714,0.53274,0.422
1.3255,0.23749,1.099,0.59116,0.49853
1.2578,0.37819,1.0327,0.69689,0.422
1.2101,0.53836,0.9746,0.73563,0.41673
0.93451,0.858,0.84302,0.78247,0.34927
0.78571,1.0688,0.71307,0.65286,0.30578
0.59016,0.96767,0.65323,0.37819,0.35582
0.45468,1.0094,0.34927,0.35582,0.36522
0.34812,0.78634,0.24944,0.23749,0.30203
0.13823,0.69706,0.13959,0.13959,0.30203
0.13823,0.45496,0.21674,0.13899,0.21803
0.035785,0.47781,0.50532,0.24876,0.34812
0.25967,0.62258,0.54922,0.43232,0.30786
0.42125,0.76017,0.51926,0.59929,0.30786
0.47461,0.88307,0.63069,0.63069,0.29022
0.51371,1.0153,0.53274,0.52613,0.39637
0.38363,1.0714,0.53274,0.422,0.32137
0.23749,1.099,0.59116,0.49853,0.30029
0.37819,1.0327,0.69689,0.422,0.21674
0.53836,0.9746,0.73563,0.41673,0.24473
0.858,0.84302,0.78247,0.34927,0.20503
1.0688,0.71307,0.65286,0.30578,0.35423
0.96767,0.65323,0.37819,0.35582,0.38296
1.0094,0.34927,0.35582,0.36522,0.18153
0.78634,0.24944,0.23749,0.30203,0.23749
0.69706,0.13959,0.13959,0.30203,0.32572
0.45496,0.21674,0.13899,0.21803,0.39
0.47781,0.50532,0.24876,0.34812,0.61036
0.62258,0.54922,0.43232,0.30786,0.79124
0.76017,0.51926,0.59929,0.30786,0.76718
0.88307,0.63069,0.63069,0.29022,0.87475
1.0153,0.53274,0.52613,0.39637,0.95818
1.0714,0.53274,0.422,0.32137,0.81422
1.099,0.59116,0.49853,0.30029,0.84456
1.0327,0.69689,0.422,0.21674,0.78269
0.9746,0.73563,0.41673,0.24473,0.48628
0.84302,0.78247,0.34927,0.20503,0.52613
0.71307,0.65286,0.30578,0.35423,0.37306
0.65323,0.37819,0.35582,0.38296,0.422
0.34927,0.35582,0.36522,0.18153,0.27289
0.24944,0.23749,0.30203,0.23749,0.20323
0.13959,0.13959,0.30203,0.32572,0.20323
0.21674,0.13899,0.21803,0.39,0.25967
0.50532,0.24876,0.34812,0.61036,0.45275
0.54922,0.43232,0.30786,0.79124,0.45275
0.51926,0.59929,0.30786,0.76718,0.67547
0.63069,0.63069,0.29022,0.87475,0.71936
0.53274,0.52613,0.39637,0.95818,1.0438
0.53274,0.422,0.32137,0.81422,1.1495
0.59116,0.49853,0.30029,0.84456,1.2762
0.69689,0.422,0.21674,0.78269,1.3892
0.73563,0.41673,0.24473,0.48628,1.4213
0.78247,0.34927,0.20503,0.52613,1.5672
0.65286,0.30578,0.35423,0.37306,1.5737
0.37819,0.35582,0.38296,0.422,1.5671
0.35582,0.36522,0.18153,0.27289,1.5367
0.23749,0.30203,0.23749,0.20323,1.4511
0.13959,0.30203,0.32572,0.20323,1.4456
0.13899,0.21803,0.39,0.25967,1.3445
0.24876,0.34812,0.61036,0.45275,1.2624
0.43232,0.30786,0.79124,0.45275,1.1764
0.59929,0.30786,0.76718,0.67547,1.0419
0.63069,0.29022,0.87475,0.71936,0.96064
0.52613,0.39637,0.95818,1.0438,0.92582
0.422,0.32137,0.81422,1.1495,0.65286
0.49853,0.30029,0.84456,1.2762,0.71068
0.422,0.21674,0.78269,1.3892,0.49062
0.41673,0.24473,0.48628,1.4213,0.17813
0.34927,0.20503,0.52613,1.5672,0.10442
0.30578,0.35423,0.37306,1.5737,0.18153
0.35582,0.38296,0.422,1.5671,0.18153
0.36522,0.18153,0.27289,1.5367,0.25967
0.30203,0.23749,0.20323,1.4511,0.20323
0.30203,0.32572,0.20323,1.4456,0.10442
0.21803,0.39,0.25967,1.3445,0.28292
0.34812,0.61036,0.45275,1.2624,0.30805
0.30786,0.79124,0.45275,1.1764,0.41433
0.30786,0.76718,0.67547,1.0419,0.54304
